player_id,player_name,number,position,club,league,played,goals,assists,yellow_cards,second_yellows,red_cards,conceded,clean_sheets,minutes
284769,Florian Müller,#21,Goalkeeper,Freiburg,Europa League,-,-,,-,-,-,-,-,-
58995,Anthony Jung,#5,Centre-Back,Freiburg,Europa League,3,-,-,-,-,-,,,109'
143891,Maximilian Philipp,#26,Second Striker,Freiburg,Europa League,-,-,-,-,-,-,,,-
55099,Nicolas Höfler,#27,Defensive Midfield,Freiburg,Europa League,4,-,-,1,-,-,,,88'
160954,Jannik Huth,#24,Goalkeeper,Freiburg,Europa League,-,-,,-,-,-,-,-,-
272587,Daniel-Kofi Kyereh,#11,Attacking Midfield,Freiburg,Europa League,,,,,,,,,
624690,Manu Koné,#17,Central Midfield,Roma,Europa League,7,-,-,1,-,-,,,266'
964580,Wesley,#43,Right-Back,Roma,Europa League,8,-,-,1,-,-,,,541'
668951,Matías Soulé,#18,Right Winger,Roma,Europa League,8,1,3,1,-,-,,,558'
371149,Evan Ndicka,#5,Centre-Back,Roma,Europa League,10,2,-,2,-,-,,,752'
338670,Mile Svilar,#99,Goalkeeper,Roma,Europa League,9,-,,-,-,-,10,3,840'
326029,Donyell Malen,#14,Centre-Forward,Roma,Europa League,8,4,1,-,-,-,,,539'
648046,Evan Ferguson,#11,Centre-Forward,Roma,Europa League,6,2,-,-,-,-,,,302'
901019,Neil El Aynaoui,#8,Central Midfield,Roma,Europa League,9,1,-,1,-,-,,,712'
813137,Niccolò Pisilli,#61,Central Midfield,Roma,Europa League,8,2,-,1,-,-,,,529'
1131161,Robinio Vaz,#78,Centre-Forward,Roma,Europa League,2,-,2,-,-,-,,,108'
343537,Artem Dovbyk,#9,Centre-Forward,Roma,Europa League,4,-,1,-,-,-,,,241'
701819,Daniele Ghilardi,#87,Centre-Back,Roma,Europa League,4,-,-,1,-,-,,,360'
256448,Gianluca Mancini,#23,Centre-Back,Roma,Europa League,9,1,-,3,-,1,,,627'
1046867,Jan Ziolkowski,#24,Centre-Back,Roma,Europa League,4,1,-,1,-,-,,,189'
251075,Zeki Çelik,#19,Right-Back,Roma,Europa League,10,-,2,3,-,-,,,816'
713644,Bryan Zaragoza,#97,Left Winger,Roma,Europa League,9,1,3,-,-,-,,,341'
277179,Angeliño,#3,Left-Back,Roma,Europa League,2,-,-,-,-,-,,,7'
286297,Lorenzo Pellegrini,#7,Attacking Midfield,Roma,Europa League,9,3,2,-,-,-,,,513'
557407,Devyne Rensch,#2,Right-Back,Roma,Europa League,7,-,-,-,-,-,,,409'
338070,Konstantinos Tsimikas,#12,Left-Back,Roma,Europa League,7,-,1,1,-,-,,,415'
281769,Mario Hermoso,#22,Centre-Back,Roma,Europa League,7,-,-,2,-,-,,,467'
199248,Bryan Cristante,#4,Defensive Midfield,Roma,Europa League,8,-,1,2,-,-,,,547'
206050,Paulo Dybala,#21,Second Striker,Roma,Europa League,4,1,1,-,-,-,,,206'
1061820,Lorenzo Venturino,#20,Right Winger,Roma,Europa League,,,,,,,,,
94529,Stephan El Shaarawy,#92,Left Winger,Roma,Europa League,7,1,-,1,-,-,,,318'
244192,Pierluigi Gollini,#95,Goalkeeper,Roma,Europa League,1,-,,-,-,-,1,-,90'
1073023,Radoslaw Zelezny,#91,Goalkeeper,Roma,Europa League,,,,,,,,,
990148,Konstantinos Karetsas,#20,Attacking Midfield,Genk,Europa League,11,2,5,1,-,-,,,733'
820474,Zakaria El Ouahdi,#77,Right-Back,Genk,Europa League,9,4,1,3,-,-,,,828'
1019174,Matte Smets,#6,Centre-Back,Genk,Europa League,12,1,1,1,-,-,,,1.110'
356081,Bryan Heynen,#8,Central Midfield,Genk,Europa League,12,1,2,1,-,-,,,1.110'
707159,Jarne Steuckers,#7,Right Winger,Genk,Europa League,8,-,2,-,-,-,,,342'
497663,Mujaid Sadick,#3,Centre-Back,Genk,Europa League,11,-,-,1,-,-,,,943'
1038348,Ibrahima Sory Bangoura,#21,Defensive Midfield,Genk,Europa League,9,-,-,1,-,-,,,495'
446491,Daan Heymans,#38,Attacking Midfield,Genk,Europa League,10,4,4,3,-,-,,,810'
912436,Noah Adedeji-Sternberg,#32,Left Winger,Genk,Europa League,7,-,-,1,-,-,,,237'
893659,Yaimar Medina,#19,Left-Back,Genk,Europa League,11,1,-,2,-,-,,,586'
851699,Jusef Erabi,#99,Centre-Forward,Genk,Europa League,5,-,-,-,-,-,,,47'
952439,Robin Mirisola,#29,Centre-Forward,Genk,Europa League,7,-,-,-,-,-,,,161'
348791,Junya Ito,#10,Right Winger,Genk,Europa League,6,-,-,-,-,-,,,420'
673382,Yira Sor,#14,Left Winger,Genk,Europa League,11,2,-,-,-,-,,,406'
129586,Joris Kayembe,#18,Left-Back,Genk,Europa League,9,-,-,1,-,-,,,681'
669632,Nikolas Sattlberger,#24,Defensive Midfield,Genk,Europa League,7,-,1,-,-,-,,,195'
393686,Tobias Lawal,#26,Goalkeeper,Genk,Europa League,6,-,,-,-,-,10,2,570'
997474,Josué Kongolo,#44,Centre-Back,Genk,Europa League,3,-,-,1,-,-,,,212'
627939,Ken Nkuba,#27,Right-Back,Genk,Europa League,5,-,-,-,-,-,,,246'
1122196,Aaron Bibout,#23,Centre-Forward,Genk,Europa League,6,-,-,-,-,-,,,372'
137326,Hendrik Van Crombrugge,#1,Goalkeeper,Genk,Europa League,6,-,,-,-,-,6,2,540'
1105547,Lucca Brughmans,#28,Goalkeeper,Genk,Europa League,-,-,,-,-,-,-,-,-
1184726,August De Wannemacker,#56,Central Midfield,Genk,Europa League,-,-,-,-,-,-,,,-
1041316,Adrián Palacios,#34,Centre-Back,Genk,Europa League,2,-,-,-,-,-,,,91'
835775,Ayumu Yokoyama,#30,Left Winger,Genk,Europa League,-,-,-,-,-,-,,,-
981532,Emile Doucouré,#97,Goalkeeper,Genk,Europa League,-,-,,-,-,-,-,-,-
570784,Brent Stevens,#71,Goalkeeper,Genk,Europa League,-,-,,-,-,-,-,-,-
849520,Santiago Castro,#9,Centre-Forward,Bologna,Europa League,12,2,1,-,-,-,,,824'
413565,Jhon Lucumí,#26,Centre-Back,Bologna,Europa League,10,-,1,3,-,-,,,930'
672381,Jonathan Rowe,#11,Left Winger,Bologna,Europa League,12,4,2,1,-,-,,,704'
428563,Lewis Ferguson,#19,Central Midfield,Bologna,Europa League,14,-,-,2,-,-,,,1.065'
