player_id,player_name,number,position,club,league,played,goals,assists,yellow_cards,second_yellows,red_cards,conceded,clean_sheets,minutes
255501,Iñigo Lekue,#15,Defender,Athletic Bilbao,La Liga,10,-,-,2,-,-,,,570'
61812,Yuri Berchiche,#17,Defender,Athletic Bilbao,La Liga,31,-,6,4,-,-,,,2.619'
255488,Yeray Álvarez,#5,Defender,Athletic Bilbao,La Liga,5,-,-,-,-,-,,,379'
834485,Unai Egiluz,#13,Defender,Athletic Bilbao,La Liga,,,,,,,,,
498237,David Carmo,#16,Defender,Real Oviedo,La Liga,22,1,-,6,1,-,,,1.787'
568158,Javi López,#25,Defender,Real Oviedo,La Liga,23,-,1,3,-,1,,,1.610'
1127730,Thiago Fernández,#15,Forward,Real Oviedo,La Liga,15,-,4,3,-,-,,,777'
743951,Thiago Borbas,#17,Forward,Real Oviedo,La Liga,10,-,-,1,-,-,,,130'
620164,Haissem Hassan,#10,Forward,Real Oviedo,La Liga,35,-,3,1,-,-,,,1.819'
593412,Ilyas Chaira,#7,Forward,Real Oviedo,La Liga,34,6,2,2,-,1,,,2.347'
578419,Federico Viñas,#9,Forward,Real Oviedo,La Liga,32,9,1,4,1,2,,,2.372'
168157,Leander Dendoncker,#20,Midfield,Real Oviedo,La Liga,19,1,-,2,-,-,,,1.333'
462070,Nicolás Fonseca,#23,Midfield,Real Oviedo,La Liga,17,-,-,6,-,-,,,885'
395122,Santiago Colombatto,#11,Midfield,Real Oviedo,La Liga,30,-,1,6,-,-,,,1.941'
