id,name,shirtNumber,positionId,position,club,link
121483,Jan Oblak,13,1,Goalkeeper,Atlético de Madrid,/jan-oblak/profil/spieler/121483
424042,Nahuel Molina,16,2,Defender,Atlético de Madrid,/nahuel-molina/profil/spieler/424042
250845,José María Giménez,2,2,Defender,Atlético de Madrid,/jose-maria-gimenez/profil/spieler/250845
125781,Antoine Griezmann,7,4,Forward,Atlético de Madrid,/antoine-griezmann/profil/spieler/125781
889435,Obed Vargas,21,3,Midfield,Atlético de Madrid,/obed-vargas/profil/spieler/889435
74229,Koke,6,3,Midfield,Atlético de Madrid,/koke/profil/spieler/74229
182904,Clément Lenglet,15,2,Defender,Atlético de Madrid,/clement-lenglet/profil/spieler/182904
242359,Juan Musso,1,1,Goalkeeper,Atlético de Madrid,/juan-musso/profil/spieler/242359
602105,Antony,7,4,Forward,Real Betis Balompié,/antony/profil/spieler/602105
724520,Abde Ezzalzouli,10,4,Forward,Real Betis Balompié,/abde-ezzalzouli/profil/spieler/724520
735568,Natan,4,2,Defender,Real Betis Balompié,/natan/profil/spieler/735568
466801,Sergi Altimira,6,3,Midfield,Real Betis Balompié,/sergi-altimira/profil/spieler/466801
459463,Cucho Hernández,19,4,Forward,Real Betis Balompié,/cucho-hernandez/profil/spieler/459463
985383,Valentín Gómez,16,2,Defender,Real Betis Balompié,/valentin-gomez/profil/spieler/985383
287579,Sofyan Amrabat,14,3,Midfield,Real Betis Balompié,/sofyan-amrabat/profil/spieler/287579
261503,Álvaro Fidalgo,15,3,Midfield,Real Betis Balompié,/alvaro-fidalgo/profil/spieler/261503
348795,Giovani Lo Celso,20,3,Midfield,Real Betis Balompié,/giovani-lo-celso/profil/spieler/348795
907559,Nelson Deossa,18,3,Midfield,Real Betis Balompié,/nelson-deossa/profil/spieler/907559
357885,Pablo Fornals,8,3,Midfield,Real Betis Balompié,/pablo-fornals/profil/spieler/357885
961087,Pablo García,52,4,Forward,Real Betis Balompié,/pablo-garcia/profil/spieler/961087
417913,Álvaro Valles,1,1,Goalkeeper,Real Betis Balompié,/alvaro-valles/profil/spieler/417913
461617,Rodrigo Riquelme,17,4,Forward,Real Betis Balompié,/rodrigo-riquelme/profil/spieler/461617
374139,Junior Firpo,23,2,Defender,Real Betis Balompié,/junior-firpo/profil/spieler/374139
336869,Marc Roca,21,3,Midfield,Real Betis Balompié,/marc-roca/profil/spieler/336869
378139,Aitor Ruibal,24,4,Forward,Real Betis Balompié,/aitor-ruibal/profil/spieler/378139
933908,Ángel Ortiz,40,2,Defender,Real Betis Balompié,/angel-ortiz/profil/spieler/933908
85288,Isco,22,3,Midfield,Real Betis Balompié,/isco/profil/spieler/85288
246291,Diego Llorente,3,2,Defender,Real Betis Balompié,/diego-llorente/profil/spieler/246291
286415,Pau López,25,1,Goalkeeper,Real Betis Balompié,/pau-lopez/profil/spieler/286415
191217,Héctor Bellerín,2,2,Defender,Real Betis Balompié,/hector-bellerin/profil/spieler/191217
167721,Chimy Ávila,9,4,Forward,Real Betis Balompié,/chimy-avila/profil/spieler/167721
86784,Ricardo Rodríguez,12,2,Defender,Real Betis Balompié,/ricardo-rodriguez/profil/spieler/86784
127048,Cédric Bakambu,11,4,Forward,Real Betis Balompié,/cedric-bakambu/profil/spieler/127048
99922,Marc Bartra,5,2,Defender,Real Betis Balompié,/marc-bartra/profil/spieler/99922
71271,Adrián San Miguel,13,1,Goalkeeper,Real Betis Balompié,/adrian-san-miguel/profil/spieler/71271
331505,Óscar Mingueza,3,2,Defender,Celta de Vigo,/oscar-mingueza/profil/spieler/331505
1064471,Fer López,8,3,Midfield,Celta de Vigo,/fer-lopez/profil/spieler/1064471
1076815,Javi Rodríguez,32,2,Defender,Celta de Vigo,/javi-rodriguez/profil/spieler/1076815
892932,Miguel Román,16,3,Midfield,Celta de Vigo,/miguel-roman/profil/spieler/892932
764859,Williot Swedberg,19,4,Forward,Celta de Vigo,/williot-swedberg/profil/spieler/764859
617074,Ilaix Moriba,6,3,Midfield,Celta de Vigo,/ilaix-moriba/profil/spieler/617074
303657,Ionuț Radu,13,1,Goalkeeper,Celta de Vigo,/ionut-radu/profil/spieler/303657
960571,Jones El-Abdellaoui,39,4,Forward,Celta de Vigo,/jones-el-abdellaoui/profil/spieler/960571
545647,Sergio Carreira,5,2,Defender,Celta de Vigo,/sergio-carreira/profil/spieler/545647
892929,Hugo Álvarez,23,4,Forward,Celta de Vigo,/hugo-alvarez/profil/spieler/892929
