id,name,shirtNumber,positionId,position,club,link
1134251,Abdelhamid Ait Boudlal,48,2,Defender,Stade Rennais FC,/abdelhamid-ait-boudlal/profil/spieler/1134251
288225,Ludovic Blas,10,3,Midfield,Stade Rennais FC,/ludovic-blas/profil/spieler/288225
324795,Mahdi Camara,45,3,Midfield,Stade Rennais FC,/mahdi-camara/profil/spieler/324795
1153105,Yassir Zabiri,77,4,Forward,Stade Rennais FC,/yassir-zabiri/profil/spieler/1153105
332889,Valentin Rongier,21,3,Midfield,Stade Rennais FC,/valentin-rongier/profil/spieler/332889
551505,Mousa Tamari,11,4,Forward,Stade Rennais FC,/mousa-tamari/profil/spieler/551505
191056,Brice Samba,30,1,Goalkeeper,Stade Rennais FC,/brice-samba/profil/spieler/191056
239743,Przemyslaw Frankowski,95,2,Defender,Stade Rennais FC,/przemyslaw-frankowski/profil/spieler/239743
798404,Alidu Seidu,36,2,Defender,Stade Rennais FC,/alidu-seidu/profil/spieler/798404
1176345,Mahamadou Nagida,18,2,Defender,Stade Rennais FC,/mahamadou-nagida/profil/spieler/1176345
324811,Arnaud Nordin,70,4,Forward,Stade Rennais FC,/arnaud-nordin/profil/spieler/324811
242632,Glen Kamara,4,3,Midfield,Stade Rennais FC,/glen-kamara/profil/spieler/242632
1227106,Elías Legendre Quiñónez,35,4,Forward,Stade Rennais FC,/elias-legendre-quinonez/profil/spieler/1227106
986285,Nordan Mukiele,65,4,Forward,Stade Rennais FC,/nordan-mukiele/profil/spieler/986285
979761,Mathys Silistrie,50,1,Goalkeeper,Stade Rennais FC,/mathys-silistrie/profil/spieler/979761
1064871,Joaquín Panichelli,9,4,Forward,RC Strasbourg Alsace,/joaquin-panichelli/profil/spieler/1064871
849410,Valentín Barco,32,3,Midfield,RC Strasbourg Alsace,/valentin-barco/profil/spieler/849410
559328,Emmanuel Emegha,10,4,Forward,RC Strasbourg Alsace,/emmanuel-emegha/profil/spieler/559328
655006,Diego Moreira,7,3,Midfield,RC Strasbourg Alsace,/diego-moreira/profil/spieler/655006
660867,Julio Enciso,19,3,Midfield,RC Strasbourg Alsace,/julio-enciso/profil/spieler/660867
834397,Mike Penders,39,1,Goalkeeper,RC Strasbourg Alsace,/mike-penders/profil/spieler/834397
786436,Ismaël Doukouré,6,2,Defender,RC Strasbourg Alsace,/ismael-doukoure/profil/spieler/786436
1130514,Samir El Mourabet,29,3,Midfield,RC Strasbourg Alsace,/samir-el-mourabet/profil/spieler/1130514
992686,Martial Godo,20,4,Forward,RC Strasbourg Alsace,/martial-godo/profil/spieler/992686
711980,Guéla Doué,22,2,Defender,RC Strasbourg Alsace,/guela-doue/profil/spieler/711980
991487,Abdoul Ouattara,42,4,Forward,RC Strasbourg Alsace,/abdoul-ouattara/profil/spieler/991487
926978,Lucas Høgsberg,24,2,Defender,RC Strasbourg Alsace,/lucas-hogsberg/profil/spieler/926978
316125,Ben Chilwell,3,2,Defender,RC Strasbourg Alsace,/ben-chilwell/profil/spieler/316125
1145504,Aarón Anselmino,5,2,Defender,RC Strasbourg Alsace,/aaron-anselmino/profil/spieler/1145504
579928,Sebastian Nanasi,11,3,Midfield,RC Strasbourg Alsace,/sebastian-nanasi/profil/spieler/579928
1010854,Mathis Amougou,17,3,Midfield,RC Strasbourg Alsace,/mathis-amougou/profil/spieler/1010854
1151929,Gessime Yassine,80,4,Forward,RC Strasbourg Alsace,/gessime-yassine/profil/spieler/1151929
933900,Samuel Amo-Ameyaw,27,4,Forward,RC Strasbourg Alsace,/samuel-amo-ameyaw/profil/spieler/933900
621993,Andrew Omobamidele,2,2,Defender,RC Strasbourg Alsace,/andrew-omobamidele/profil/spieler/621993
1011200,Junior Mwanga,18,3,Midfield,RC Strasbourg Alsace,/junior-mwanga/profil/spieler/1011200
787232,David Datro Fofana,15,4,Forward,RC Strasbourg Alsace,/david-datro-fofana/profil/spieler/787232
863204,Maxi Oyedele,8,3,Midfield,RC Strasbourg Alsace,/maxi-oyedele/profil/spieler/863204
637803,Rafael Luís,83,3,Midfield,RC Strasbourg Alsace,/rafael-luis/profil/spieler/637803
465836,Stefan Bajic,50,1,Goalkeeper,RC Strasbourg Alsace,/stefan-bajic/profil/spieler/465836
112822,Karl-Johan Johnsson,1,1,Goalkeeper,RC Strasbourg Alsace,/karl-johan-johnsson/profil/spieler/112822
1074628,Arthur Avom,62,3,Midfield,FC Lorient,/arthur-avom/profil/spieler/1074628
1088199,Arsène Kouassi,43,2,Defender,FC Lorient,/arsene-kouassi/profil/spieler/1088199
810411,Pablo Pagis,10,4,Forward,FC Lorient,/pablo-pagis/profil/spieler/810411
496706,Montassar Talbi,3,2,Defender,FC Lorient,/montassar-talbi/profil/spieler/496706
807165,Bamo Meïté,5,2,Defender,FC Lorient,/bamo-meite/profil/spieler/807165
322305,Jean-Victor Makengo,17,3,Midfield,FC Lorient,/jean-victor-makengo/profil/spieler/322305
822458,Bamba Dieng,12,4,Forward,FC Lorient,/bamba-dieng/profil/spieler/822458
717118,Darlin Yongwa,44,2,Defender,FC Lorient,/darlin-yongwa/profil/spieler/717118
766412,Théo Le Bris,11,3,Midfield,FC Lorient,/theo-le-bris/profil/spieler/766412
704270,Sambou Soumano,28,4,Forward,FC Lorient,/sambou-soumano/profil/spieler/704270
1182738,Abdoulaye Faye,25,2,Defender,FC Lorient,/abdoulaye-faye/profil/spieler/1182738
969447,Dermane Karim,29,3,Midfield,FC Lorient,/dermane-karim/profil/spieler/969447
147051,Yvon Mvogo,38,1,Goalkeeper,FC Lorient,/yvon-mvogo/profil/spieler/147051
691958,Noah Cadiou,8,3,Midfield,FC Lorient,/noah-cadiou/profil/spieler/691958
619461,Mohamed Bamba,9,4,Forward,FC Lorient,/mohamed-bamba/profil/spieler/619461
816308,Panos Katseris,77,3,Midfield,FC Lorient,/panos-katseris/profil/spieler/816308
239647,Aiyegun Tosin,15,4,Forward,FC Lorient,/aiyegun-tosin/profil/spieler/239647
238626,Laurent Abergel,6,3,Midfield,FC Lorient,/laurent-abergel/profil/spieler/238626
708678,Isaak Touré,95,2,Defender,FC Lorient,/isaak-toure/profil/spieler/708678
391720,Igor Silva,2,2,Defender,FC Lorient,/igor-silva/profil/spieler/391720
646829,Nathaniel Adjei,32,2,Defender,FC Lorient,/nathaniel-adjei/profil/spieler/646829
333175,Bingourou Kamara,21,1,Goalkeeper,FC Lorient,/bingourou-kamara/profil/spieler/333175
1011152,Trevan Sanusi,14,4,Forward,FC Lorient,/trevan-sanusi/profil/spieler/1011152
590914,Bandiougou Fadiga,7,3,Midfield,FC Lorient,/bandiougou-fadiga/profil/spieler/590914
124901,Benjamin Leroy,1,1,Goalkeeper,FC Lorient,/benjamin-leroy/profil/spieler/124901
597659,Charlie Cresswell,4,2,Defender,FC Toulouse,/charlie-cresswell/profil/spieler/597659
912902,Guillaume Restes,1,1,Goalkeeper,FC Toulouse,/guillaume-restes/profil/spieler/912902
1200427,Alexis Vossah,45,3,Midfield,FC Toulouse,/alexis-vossah/profil/spieler/1200427
463613,Yann Gboho,10,4,Forward,FC Toulouse,/yann-gboho/profil/spieler/463613
1191444,Dayann Methalie,24,2,Defender,FC Toulouse,/dayann-methalie/profil/spieler/1191444
467632,Cristian Cásseres Jr.,23,3,Midfield,FC Toulouse,/cristian-casseres-jr-/profil/spieler/467632
949113,Pape Demba Diop,18,3,Midfield,FC Toulouse,/pape-demba-diop/profil/spieler/949113
429259,Mark McKenzie,3,2,Defender,FC Toulouse,/mark-mckenzie/profil/spieler/429259
283227,Rasmus Nicolaisen,2,2,Defender,FC Toulouse,/rasmus-nicolaisen/profil/spieler/283227
743599,Emersonn,20,4,Forward,FC Toulouse,/emersonn/profil/spieler/743599
476836,Aron Dønnum,15,3,Midfield,FC Toulouse,/aron-donnum/profil/spieler/476836
807689,Frank Magri,9,4,Forward,FC Toulouse,/frank-magri/profil/spieler/807689
989574,Santiago Hidalgo,11,4,Forward,FC Toulouse,/santiago-hidalgo/profil/spieler/989574
683625,Jacen Russell-Rowe,13,4,Forward,FC Toulouse,/jacen-russell-rowe/profil/spieler/683625
658533,Abu Francis,17,3,Midfield,FC Toulouse,/abu-francis/profil/spieler/658533
1234988,Julián Vignolo,7,4,Forward,FC Toulouse,/julian-vignolo/profil/spieler/1234988
710885,Mario Sauer,77,3,Midfield,FC Toulouse,/mario-sauer/profil/spieler/710885
794758,Warren Kamanzi,12,2,Defender,FC Toulouse,/warren-kamanzi/profil/spieler/794758
883865,Rafik Messali,22,2,Defender,FC Toulouse,/rafik-messali/profil/spieler/883865
1075583,Seny Koumbassa,35,2,Defender,FC Toulouse,/seny-koumbassa/profil/spieler/1075583
161869,Djibril Sidibé,19,2,Defender,FC Toulouse,/djibril-sidibe/profil/spieler/161869
328770,Kjetil Haug,16,1,Goalkeeper,FC Toulouse,/kjetil-haug/profil/spieler/328770
524937,Álex Domínguez,30,1,Goalkeeper,FC Toulouse,/alex-dominguez/profil/spieler/524937
1075572,Enzo Faty,21,4,Forward,FC Toulouse,/enzo-faty/profil/spieler/1075572
671594,Kamory Doumbia,23,3,Midfield,Stade Brestois 29,/kamory-doumbia/profil/spieler/671594
805908,Bradley Locko,2,2,Defender,Stade Brestois 29,/bradley-locko/profil/spieler/805908
659513,Soumaïla Coulibaly,44,2,Defender,Stade Brestois 29,/soumaila-coulibaly/profil/spieler/659513
353399,Romain Del Castillo,10,4,Forward,Stade Brestois 29,/romain-del-castillo/profil/spieler/353399
624037,Joris Chotard,13,3,Midfield,Stade Brestois 29,/joris-chotard/profil/spieler/624037
1009596,Junior Diaz,4,2,Defender,Stade Brestois 29,/junior-diaz/profil/spieler/1009596
474662,Hugo Magnetti,8,3,Midfield,Stade Brestois 29,/hugo-magnetti/profil/spieler/474662
536482,Junior Dina Ebimbe,7,3,Midfield,Stade Brestois 29,/junior-dina-ebimbe/profil/spieler/536482
250779,Brendan Chardonnet,5,2,Defender,Stade Brestois 29,/brendan-chardonnet/profil/spieler/250779
325223,Mama Baldé,17,4,Forward,Stade Brestois 29,/mama-balde/profil/spieler/325223
283994,Ludovic Ajorque,19,4,Forward,Stade Brestois 29,/ludovic-ajorque/profil/spieler/283994
525155,Grégoire Coudert,30,1,Goalkeeper,Stade Brestois 29,/gregoire-coudert/profil/spieler/525155
346546,Radoslaw Majecki,1,1,Goalkeeper,Stade Brestois 29,/radoslaw-majecki/profil/spieler/346546
671590,Daouda Guindo,27,2,Defender,Stade Brestois 29,/daouda-guindo/profil/spieler/671590
917778,Rémy Labeau Lascary,14,4,Forward,Stade Brestois 29,/remy-labeau-lascary/profil/spieler/917778
979551,Pathé Mboup,99,4,Forward,Stade Brestois 29,/pathe-mboup/profil/spieler/979551
353948,Lucas Tousart,24,3,Midfield,Stade Brestois 29,/lucas-tousart/profil/spieler/353948
174196,Kenny Lala,77,2,Defender,Stade Brestois 29,/kenny-lala/profil/spieler/174196
1144999,Luck Zogbé,12,2,Defender,Stade Brestois 29,/luck-zogbe/profil/spieler/1144999
