id,name,shirtNumber,positionId,link
572326,Christopher Wooh,5,2,/christopher-wooh/profil/spieler/572326
402117,Jules Keita,0,4,/jules-keita/profil/spieler/402117
695646,Charles Boli,27,3,/charles-boli/profil/spieler/695646
44686,Yannick Cahuzac,18,3,/yannick-cahuzac/profil/spieler/44686
612612,Valentino Lesieur,30,1,/valentino-lesieur/profil/spieler/612612
342229,Kylian Mbappé,7,4,/kylian-mbappe/profil/spieler/342229
68290,Neymar,10,4,/neymar/profil/spieler/68290
28003,Lionel Messi,30,4,/lionel-messi/profil/spieler/28003
181767,Marquinhos,5,2,/marquinhos/profil/spieler/181767
315858,Gianluigi Donnarumma,50,1,/gianluigi-donnarumma/profil/spieler/315858
398073,Achraf Hakimi,2,2,/achraf-hakimi/profil/spieler/398073
102558,Marco Verratti,6,3,/marco-verratti/profil/spieler/102558
68863,Mauro Icardi,9,4,/mauro-icardi/profil/spieler/68863
282041,Presnel Kimpembe,3,2,/presnel-kimpembe/profil/spieler/282041
616341,Nuno Mendes,25,2,/nuno-mendes/profil/spieler/616341
49499,Georginio Wijnaldum,18,3,/georginio-wijnaldum/profil/spieler/49499
394327,Boubacar Kamara,4,3,/boubacar-kamara/profil/spieler/394327
238266,Duje Caleta-Car,15,2,/duje-caleta-car/profil/spieler/238266
191891,Arkadiusz Milik,9,4,/arkadiusz-milik/profil/spieler/191891
341705,Gerson,8,3,/gerson/profil/spieler/341705
465830,Mattéo Guendouzi,6,3,/matteo-guendouzi/profil/spieler/465830
341647,Cengiz Ünder,17,4,/cengiz-under/profil/spieler/341647
495666,William Saliba,2,2,/william-saliba/profil/spieler/495666
332889,Valentin Rongier,21,3,/valentin-rongier/profil/spieler/332889
286415,Pau López,16,1,/pau-lopez/profil/spieler/286415
372711,Amine Harit,7,3,/amine-harit/profil/spieler/372711
485963,Pape Gueye,22,3,/pape-gueye/profil/spieler/485963
127156,Téji Savanier,11,3,/teji-savanier/profil/spieler/127156
247915,Jonas Omlin,1,1,/jonas-omlin/profil/spieler/247915
340328,Stephy Mavididi,10,4,/stephy-mavididi/profil/spieler/340328
222859,Florent Mollet,25,3,/florent-mollet/profil/spieler/222859
624037,Joris Chotard,13,3,/joris-chotard/profil/spieler/624037
335147,Junior Sambia,6,2,/junior-sambia/profil/spieler/335147
47713,Mamadou Sakho,3,2,/mamadou-sakho/profil/spieler/47713
72857,Pedro Mendes,5,2,/pedro-mendes/profil/spieler/72857
659542,Elye Wahi,21,4,/elye-wahi/profil/spieler/659542
118284,Jordan Ferri,12,3,/jordan-ferri/profil/spieler/118284
395519,Metehan Güçlü,0,4,/metehan-guclu/profil/spieler/395519
607226,Loum Tchaouna,17,4,/loum-tchaouna/profil/spieler/607226
711999,Lesley Ugochukwu,26,3,/lesley-ugochukwu/profil/spieler/711999
711976,Andy Diouf,19,4,/andy-diouf/profil/spieler/711976
711996,Warmed Omari,23,2,/warmed-omari/profil/spieler/711996
801734,Mathys Tel,39,4,/mathys-tel/profil/spieler/801734
568693,Pape Sarr,15,3,/pape-sarr/profil/spieler/568693
490417,Ibrahima Niane,7,4,/ibrahima-niane/profil/spieler/490417
384859,Fabien Centonze,18,2,/fabien-centonze/profil/spieler/384859
211637,Kiki Kouyaté,23,2,/kiki-kouyate/profil/spieler/211637
450417,Dylan Bronn,2,2,/dylan-bronn/profil/spieler/450417
202318,Farid Boulaya,10,3,/farid-boulaya/profil/spieler/202318
293944,Habib Maïga,19,3,/habib-maiga/profil/spieler/293944
205587,Opa Nguette,11,4,/opa-nguette/profil/spieler/205587
122116,Nicolas de Préville,9,4,/nicolas-de-preville/profil/spieler/122116
568701,Lamine Gueye,20,4,/lamine-gueye/profil/spieler/568701
568702,Papa Ndiaga Yade,26,4,/papa-ndiaga-yade/profil/spieler/568702
56809,Alexandre Oukidja,16,1,/alexandre-oukidja/profil/spieler/56809
146854,Wissam Ben Yedder,10,4,/wissam-ben-yedder/profil/spieler/146854
82009,Kevin Volland,31,4,/kevin-volland/profil/spieler/82009
413112,Aurélien Tchouaméni,8,3,/aurelien-tchouameni/profil/spieler/413112
263918,Aleksandr Golovin,17,3,/aleksandr-golovin/profil/spieler/263918
463603,Benoît Badiashile,5,2,/benoit-badiashile/profil/spieler/463603
257448,Gelson Martins,7,4,/gelson-martins/profil/spieler/257448
386047,Axel Disasi,6,2,/axel-disasi/profil/spieler/386047
490426,Krépin Diatta,27,4,/krepin-diatta/profil/spieler/490426
569389,Sofiane Diop,37,3,/sofiane-diop/profil/spieler/569389
569598,Youssouf Fofana,22,3,/youssouf-fofana/profil/spieler/569598
395693,Houssem Aouar,8,3,/houssem-aouar/profil/spieler/395693
444523,Lucas Paquetá,10,3,/lucas-paqueta/profil/spieler/444523
520624,Bruno Guimarães,39,3,/bruno-guimaraes/profil/spieler/520624
607223,Rayan Cherki,18,3,/rayan-cherki/profil/spieler/607223
277114,Jason Denayer,5,2,/jason-denayer/profil/spieler/277114
326300,Jeff Reine-Adélaïde,22,3,/jeff-reine-adelaide/profil/spieler/326300
229004,Moussa Dembélé,9,4,/moussa-dembele/profil/spieler/229004
395237,Maxence Caqueret,25,3,/maxence-caqueret/profil/spieler/395237
236400,Léo Dubois,14,2,/leo-dubois/profil/spieler/236400
135617,Thiago Mendes,23,3,/thiago-mendes/profil/spieler/135617
315110,Karl Toko Ekambi,7,4,/karl-toko-ekambi/profil/spieler/315110
804884,Ibrahima Baldé,0,4,/ibrahima-balde/profil/spieler/804884
905408,Mamadou Camara,0,3,/mamadou-camara/profil/spieler/905408
812902,Jonathan Varane,0,3,/jonathan-varane/profil/spieler/812902
228948,Thilo Kehrer,24,2,/thilo-kehrer/profil/spieler/228948
229005,Abdou Diallo,22,2,/abdou-diallo/profil/spieler/229005
166237,Leandro Paredes,8,3,/leandro-paredes/profil/spieler/166237
45320,Ángel Di María,11,4,/angel-di-maria/profil/spieler/45320
85148,Julian Draxler,23,4,/julian-draxler/profil/spieler/85148
141050,Danilo Pereira,15,3,/danilo-pereira/profil/spieler/141050
126719,Juan Bernat,14,2,/juan-bernat/profil/spieler/126719
126665,Idrissa Gueye,27,3,/idrissa-gueye/profil/spieler/126665
129473,Rafinha,12,3,/rafinha/profil/spieler/129473
99343,Ander Herrera,21,3,/ander-herrera/profil/spieler/99343
79422,Keylor Navas,1,1,/keylor-navas/profil/spieler/79422
241229,Jordan Amavi,23,2,/jordan-amavi/profil/spieler/241229
298975,Pol Lirola,29,2,/pol-lirola/profil/spieler/298975
575998,Leonardo Balerdi,5,2,/leonardo-balerdi/profil/spieler/575998
691316,Luis Henrique,11,4,/luis-henrique/profil/spieler/691316
183647,Álvaro González,3,2,/alvaro-gonzalez/profil/spieler/183647
37647,Dimitri Payet,10,3,/dimitri-payet/profil/spieler/37647
466809,Konrad de la Fuente,20,4,/konrad-de-la-fuente/profil/spieler/466809
530851,Franco Tongya,42,3,/franco-tongya/profil/spieler/530851
23951,Steve Mandanda,30,1,/steve-mandanda/profil/spieler/23951
347913,Luan Peres,14,2,/luan-peres/profil/spieler/347913
485965,Nicolas Cozza,31,2,/nicolas-cozza/profil/spieler/485965
60540,Valère Germain,9,4,/valere-germain/profil/spieler/60540
111058,Arnaud Souquet,2,2,/arnaud-souquet/profil/spieler/111058
271455,Mihailo Ristic,7,3,/mihailo-ristic/profil/spieler/271455
184922,Ambroise Oyongo,8,2,/ambroise-oyongo/profil/spieler/184922
650350,Léo Leroy,18,3,/leo-leroy/profil/spieler/650350
704156,Nicholas Gioacchini,23,4,/nicholas-gioacchini/profil/spieler/704156
371816,Dimitry Bertaud,16,1,/dimitry-bertaud/profil/spieler/371816
294895,Mathías Suárez,22,2,/mathias-suarez/profil/spieler/294895
549815,Thuler,26,2,/thuler/profil/spieler/549815
342209,Kévin N'Doram,6,3,/kevin-ndoram/profil/spieler/342209
344886,Matthieu Udol,3,2,/matthieu-udol/profil/spieler/344886
413118,Sikou Niakaté,4,2,/sikou-niakate/profil/spieler/413118
434358,Sofiane Alakouch,22,2,/sofiane-alakouch/profil/spieler/434358
506009,Amine Bassi,21,3,/amine-bassi/profil/spieler/506009
170961,Thomas Delaine,17,2,/thomas-delaine/profil/spieler/170961
126699,Vincent Pajot,14,3,/vincent-pajot/profil/spieler/126699
591914,Warren Tchimbembé,12,3,/warren-tchimbembe/profil/spieler/591914
205465,Marc-Aurèle Caillard,30,1,/marc-aurele-caillard/profil/spieler/205465
568696,Cheikh Sabaly,13,4,/cheikh-sabaly/profil/spieler/568696
412932,Myron Boadu,9,4,/myron-boadu/profil/spieler/412932
203746,Ruben Aguilar,26,2,/ruben-aguilar/profil/spieler/203746
249730,Guillermo Maripán,3,2,/guillermo-maripan/profil/spieler/249730
420064,Caio Henrique,12,2,/caio-henrique/profil/spieler/420064
161869,Djibril Sidibé,19,2,/djibril-sidibe/profil/spieler/161869
574671,Strahinja Pavlovic,21,2,/strahinja-pavlovic/profil/spieler/574671
375137,Ismail Jakobs,14,3,/ismail-jakobs/profil/spieler/375137
195778,Alexander Nübel,16,1,/alexander-nubel/profil/spieler/195778
535834,Eliot Matazo,36,3,/eliot-matazo/profil/spieler/535834
569383,Chrislain Matsima,34,2,/chrislain-matsima/profil/spieler/569383
60561,Anthony Lopes,1,1,/anthony-lopes/profil/spieler/60561
181778,Emerson,3,2,/emerson/profil/spieler/181778
384060,Tino Kadewere,11,4,/tino-kadewere/profil/spieler/384060
86792,Xherdan Shaqiri,29,4,/xherdan-shaqiri/profil/spieler/86792
26485,Jérôme Boateng,27,2,/jerome-boateng/profil/spieler/26485
702441,Sinaly Diomandé,2,2,/sinaly-diomande/profil/spieler/702441
52920,Marcelo,6,2,/marcelo/profil/spieler/52920
174915,Islam Slimani,20,4,/islam-slimani/profil/spieler/174915
336828,Pape Cheikh,24,3,/pape-cheikh/profil/spieler/336828
57370,Damien Da Silva,21,2,/damien-da-silva/profil/spieler/57370
418660,Lenny Pintor,31,4,/lenny-pintor/profil/spieler/418660
126710,Layvin Kurzawa,20,2,/layvin-kurzawa/profil/spieler/126710
460629,Colin Dagba,17,2,/colin-dagba/profil/spieler/460629
25557,Sergio Ramos,4,2,/sergio-ramos/profil/spieler/25557
207302,Sergio Rico,16,1,/sergio-rico/profil/spieler/207302
536482,Junior Dina Ebimbe,28,3,/junior-dina-ebimbe/profil/spieler/536482
590914,Bandiougou Fadiga,37,3,/bandiougou-fadiga/profil/spieler/590914
566931,Xavi Simons,34,3,/xavi-simons/profil/spieler/566931
659521,Edouard Michut,38,3,/edouard-michut/profil/spieler/659521
787912,El Chadaille Bitshiabu,31,2,/el-chadaille-bitshiabu/profil/spieler/787912
93730,Alexandre Letellier,60,1,/alexandre-letellier/profil/spieler/93730
822458,Bamba Dieng,12,4,/bamba-dieng/profil/spieler/822458
708681,Salim Ben Seghir,32,4,/salim-ben-seghir/profil/spieler/708681
708680,Ugo Bertelli,31,3,/ugo-bertelli/profil/spieler/708680
667965,Oussama Targhalline,26,3,/oussama-targhalline/profil/spieler/667965
696600,Simon Ngapandouetnbu,1,1,/simon-ngapandouetnbu/profil/spieler/696600
805476,Paolo Sciortino,34,3,/paolo-sciortino/profil/spieler/805476
659520,Bilal Nadir,39,3,/bilal-nadir/profil/spieler/659520
478346,Matis Carvalho,30,1,/matis-carvalho/profil/spieler/478346
569374,Thibault Tamas,17,2,/thibault-tamas/profil/spieler/569374
624920,Béni Makouana,28,4,/beni-makouana/profil/spieler/624920
876034,Yanis Guermouche,20,4,/yanis-guermouche/profil/spieler/876034
842341,Maxime Estève,14,2,/maxime-esteve/profil/spieler/842341
283994,Ludovic Ajorque,25,4,/ludovic-ajorque/profil/spieler/283994
344888,Habib Diallo,20,4,/habib-diallo/profil/spieler/344888
127202,Matz Sels,1,1,/matz-sels/profil/spieler/127202
250844,Alexander Djiku,24,2,/alexander-djiku/profil/spieler/250844
215977,Adrien Thomasson,10,3,/adrien-thomasson/profil/spieler/215977
354352,Frédéric Guilbert,2,2,/frederic-guilbert/profil/spieler/354352
372712,Ibrahima Sissoko,27,3,/ibrahima-sissoko/profil/spieler/372712
450050,Jean-Ricner Bellegarde,17,3,/jean-ricner-bellegarde/profil/spieler/450050
453016,Anthony Caci,19,2,/anthony-caci/profil/spieler/453016
178313,Jean-Eudes Aholou,6,3,/jean-eudes-aholou/profil/spieler/178313
620313,Lucas Gourna-Douath,6,3,/lucas-gourna-douath/profil/spieler/620313
569385,Adil Aouchiche,17,3,/adil-aouchiche/profil/spieler/569385
236045,Denis Bouanga,20,4,/denis-bouanga/profil/spieler/236045
272636,Harold Moukoudi,2,2,/harold-moukoudi/profil/spieler/272636
324795,Mahdi Camara,8,3,/mahdi-camara/profil/spieler/324795
324811,Arnaud Nordin,18,4,/arnaud-nordin/profil/spieler/324811
469669,Yvan Neyou,19,3,/yvan-neyou/profil/spieler/469669
471582,Zaydou Youssouf,28,3,/zaydou-youssouf/profil/spieler/471582
103565,Wahbi Khazri,10,4,/wahbi-khazri/profil/spieler/103565
84085,Timothée Kolodziejczak,5,2,/timothee-kolodziejczak/profil/spieler/84085
696849,Etienne Green,40,1,/etienne-green/profil/spieler/696849
190263,Predrag Rajkovic,1,1,/predrag-rajkovic/profil/spieler/190263
557614,Nathanaël Mbuku,11,4,/nathanael-mbuku/profil/spieler/557614
649016,El Bilal Touré,27,4,/el-bilal-toure/profil/spieler/649016
292808,Wout Faes,2,2,/wout-faes/profil/spieler/292808
399383,Mathieu Cafaro,24,3,/mathieu-cafaro/profil/spieler/399383
215114,Thomas Foket,32,2,/thomas-foket/profil/spieler/215114
395083,Andreaw Gravillon,6,2,/andreaw-gravillon/profil/spieler/395083
422850,Ghislain Konan,3,2,/ghislain-konan/profil/spieler/422850
222876,Arbër Zeneli,10,4,/arber-zeneli/profil/spieler/222876
315145,Azor Matusiwa,21,3,/azor-matusiwa/profil/spieler/315145
145115,Valon Berisha,14,3,/valon-berisha/profil/spieler/145115
620315,Lenny Lacroix,29,2,/lenny-lacroix/profil/spieler/620315
130110,David Oberhauser,1,1,/david-oberhauser/profil/spieler/130110
127075,Manuel Cabit,28,2,/manuel-cabit/profil/spieler/127075
815359,Lenny Joseph,24,4,/lenny-joseph/profil/spieler/815359
649020,Boubacar Traoré,8,3,/boubacar-traore/profil/spieler/649020
666975,Ousmane Ba,40,1,/ousmane-ba/profil/spieler/666975
538874,Terem Moffi,13,4,/terem-moffi/profil/spieler/538874
579930,Armand Laurienté,28,4,/armand-lauriente/profil/spieler/579930
167342,Adrian Grbic,27,4,/adrian-grbic/profil/spieler/167342
633992,Enzo Le Fée,10,3,/enzo-le-fee/profil/spieler/633992
238626,Laurent Abergel,6,3,/laurent-abergel/profil/spieler/238626
386057,Julien Laporte,15,2,/julien-laporte/profil/spieler/386057
412671,Quentin Boisgard,11,3,/quentin-boisgard/profil/spieler/412671
428954,Stéphane Diarra,7,4,/stephane-diarra/profil/spieler/428954
127182,Thomas Monconduit,23,3,/thomas-monconduit/profil/spieler/127182
189744,Paul Nardi,30,1,/paul-nardi/profil/spieler/189744
120651,Vincent Le Goff,25,2,/vincent-le-goff/profil/spieler/120651
315125,Javairô Dilrosun,21,4,/javairo-dilrosun/profil/spieler/315125
395236,Yacine Adli,19,3,/yacine-adli/profil/spieler/395236
312314,Otávio,5,3,/otavio/profil/spieler/312314
399543,Rémi Oudin,28,4,/remi-oudin/profil/spieler/399543
424051,Samuel Kalu,10,4,/samuel-kalu/profil/spieler/424051
111828,Fransérgio,13,3,/fransergio/profil/spieler/111828
260166,Ui-jo Hwang,18,4,/ui-jo-hwang/profil/spieler/260166
453824,Josh Maja,9,4,/josh-maja/profil/spieler/453824
157501,M'Baye Niang,23,4,/mbaye-niang/profil/spieler/157501
281319,Alberth Elis,29,4,/alberth-elis/profil/spieler/281319
538998,Timothée Pembélé,22,2,/timothee-pembele/profil/spieler/538998
555076,Romain Faivre,21,3,/romain-faivre/profil/spieler/555076
229006,Franck Honorat,9,4,/franck-honorat/profil/spieler/229006
238639,Steve Mounié,15,4,/steve-mounie/profil/spieler/238639
342226,Irvin Cardona,14,4,/irvin-cardona/profil/spieler/342226
357047,Gautier Larsonneur,1,1,/gautier-larsonneur/profil/spieler/357047
124884,Marco Bizot,40,1,/marco-bizot/profil/spieler/124884
569384,Lucien Agoume,10,3,/lucien-agoume/profil/spieler/569384
353399,Romain Del Castillo,25,4,/romain-del-castillo/profil/spieler/353399
410185,Ronaël Pierre-Gabriel,18,2,/ronael-pierre-gabriel/profil/spieler/410185
170544,Christophe Hérelle,23,2,/christophe-herelle/profil/spieler/170544
344864,Jean-Kevin Duverne,2,2,/jean-kevin-duverne/profil/spieler/344864
8806,Cesc Fàbregas,4,3,/cesc-fabregas/profil/spieler/8806
475412,Jean Marcelin,15,2,/jean-marcelin/profil/spieler/475412
578872,Jean Lucas,11,3,/jean-lucas/profil/spieler/578872
346546,Radoslaw Majecki,1,1,/radoslaw-majecki/profil/spieler/346546
99189,Pelé,28,3,/pele/profil/spieler/99189
494237,Wilson Isidor,39,4,/wilson-isidor/profil/spieler/494237
33781,Vito Mannone,30,1,/vito-mannone/profil/spieler/33781
734171,Valentin Decarpentrie,35,4,/valentin-decarpentrie/profil/spieler/734171
204072,Henrique,12,2,/henrique/profil/spieler/204072
228975,Julian Pollersbeck,30,1,/julian-pollersbeck/profil/spieler/228975
607225,Florent Da Silva,28,3,/florent-da-silva/profil/spieler/607225
620322,Malo Gusto,17,2,/malo-gusto/profil/spieler/620322
618472,Castello Lukeba,4,2,/castello-lukeba/profil/spieler/618472
669000,Habib Keïta,19,3,/habib-keita/profil/spieler/669000
461581,Malcolm Barcola,16,1,/malcolm-barcola/profil/spieler/461581
250013,Angelo Fulgini,10,3,/angelo-fulgini/profil/spieler/250013
318507,Paul Bernardoni,1,1,/paul-bernardoni/profil/spieler/318507
170953,Stéphane Bahoken,19,4,/stephane-bahoken/profil/spieler/170953
232271,Sofiane Boufal,7,4,/sofiane-boufal/profil/spieler/232271
670847,Mohamed-Ali Cho,21,4,/mohamed-ali-cho/profil/spieler/670847
290593,Sada Thioub,22,4,/sada-thioub/profil/spieler/290593
424072,Mathias Pereira Lage,27,3,/mathias-pereira-lage/profil/spieler/424072
296356,Souleyman Doumbia,3,2,/souleyman-doumbia/profil/spieler/296356
344575,Antonin Bobichon,23,3,/antonin-bobichon/profil/spieler/344575
206912,Jimmy Cabot,11,3,/jimmy-cabot/profil/spieler/206912
288225,Ludovic Blas,10,3,/ludovic-blas/profil/spieler/288225
357117,Alban Lafont,1,1,/alban-lafont/profil/spieler/357117
487969,Randal Kolo Muani,23,4,/randal-kolo-muani/profil/spieler/487969
274862,Moses Simon,27,4,/moses-simon/profil/spieler/274862
182889,Wylan Cyprien,8,3,/wylan-cyprien/profil/spieler/182889
463620,Willem Geubbels,19,4,/willem-geubbels/profil/spieler/463620
270051,Andrei Girotto,3,2,/andrei-girotto/profil/spieler/270051
242273,Pedro Chirivella,5,3,/pedro-chirivella/profil/spieler/242273
353365,Marcus Coco,11,4,/marcus-coco/profil/spieler/353365
182875,Jean-Charles Castelletto,21,2,/jean-charles-castelletto/profil/spieler/182875
264956,Jean-Kévin Augustin,20,4,/jean-kevin-augustin/profil/spieler/264956
810096,Ismaël Gharbi,35,3,/ismael-gharbi/profil/spieler/810096
606576,Denis Franchi,40,1,/denis-franchi/profil/spieler/606576
618415,Nathan Bitumazala,39,3,/nathan-bitumazala/profil/spieler/618415
618405,Teddy Alloh,32,2,/teddy-alloh/profil/spieler/618405
378953,Gerzino Nyamsi,22,2,/gerzino-nyamsi/profil/spieler/378953
27389,Kévin Gameiro,9,4,/kevin-gameiro/profil/spieler/27389
125783,Sanjin Prcic,14,3,/sanjin-prcic/profil/spieler/125783
146805,Majeed Waris,8,4,/majeed-waris/profil/spieler/146805
427161,Lebo Mothiba,12,4,/lebo-mothiba/profil/spieler/427161
352392,Lucas Perrin,5,2,/lucas-perrin/profil/spieler/352392
60558,Maxime Le Marchand,23,2,/maxime-le-marchand/profil/spieler/60558
385817,Karol Fila,4,2,/karol-fila/profil/spieler/385817
314940,Dimitri Liénard,11,3,/dimitri-lienard/profil/spieler/314940
333175,Bingourou Kamara,30,1,/bingourou-kamara/profil/spieler/333175
580747,Yvann Maçon,27,2,/yvann-macon/profil/spieler/580747
402079,Ignacio Ramírez,9,4,/ignacio-ramirez/profil/spieler/402079
735700,Maxence Rivera,26,4,/maxence-rivera/profil/spieler/735700
807128,Saïdou Sow,4,2,/saidou-sow/profil/spieler/807128
77826,Ryad Boudebouz,7,3,/ryad-boudebouz/profil/spieler/77826
484992,Aimen Moueffek,29,3,/aimen-moueffek/profil/spieler/484992
177690,Miguel Trauco,13,2,/miguel-trauco/profil/spieler/177690
98349,Romain Hamouma,21,4,/romain-hamouma/profil/spieler/98349
114340,Gabriel Silva,11,2,/gabriel-silva/profil/spieler/114340
287635,Assane Dioussé,25,3,/assane-diousse/profil/spieler/287635
290746,Moreto Cassamá,23,3,/moreto-cassama/profil/spieler/290746
199704,Yunis Abdelhamid,5,2,/yunis-abdelhamid/profil/spieler/199704
414908,Marshall Munetsi,15,3,/marshall-munetsi/profil/spieler/414908
393239,Mitchell van Bergen,19,4,/mitchell-van-bergen/profil/spieler/393239
