id,name,shirtNumber,positionId,link
413032,Ibrahima Diallo,27,3,/ibrahima-diallo/profil/spieler/413032
485424,Moussa Djenepo,19,4,/moussa-djenepo/profil/spieler/485424
186644,Mohamed Elyounoussi,24,4,/mohamed-elyounoussi/profil/spieler/186644
503981,Valentino Livramento,21,2,/valentino-livramento/profil/spieler/503981
192279,Kepa Arrizabalaga,1,1,/kepa-arrizabalaga/profil/spieler/192279
346314,Trevoh Chalobah,14,2,/trevoh-chalobah/profil/spieler/346314
344596,Malang Sarr,31,2,/malang-sarr/profil/spieler/344596
198589,Lewis Baker,32,3,/lewis-baker/profil/spieler/198589
29241,Thiago Silva,6,2,/thiago-silva/profil/spieler/29241
116648,Marcus Bettinelli,13,1,/marcus-bettinelli/profil/spieler/116648
332341,Todd Cantwell,14,3,/todd-cantwell/profil/spieler/332341
471690,Max Aarons,2,2,/max-aarons/profil/spieler/471690
361260,Ozan Kabak,15,2,/ozan-kabak/profil/spieler/361260
423744,Billy Gilmour,8,3,/billy-gilmour/profil/spieler/423744
257805,Mathias Normann,16,3,/mathias-normann/profil/spieler/257805
451677,Christos Tzolis,18,4,/christos-tzolis/profil/spieler/451677
507700,Brandon Williams,21,2,/brandon-williams/profil/spieler/507700
291739,Milot Rashica,17,4,/milot-rashica/profil/spieler/291739
393325,Josh Sargent,24,4,/josh-sargent/profil/spieler/393325
46972,Teemu Pukki,22,4,/teemu-pukki/profil/spieler/46972
128904,Ben Gibson,4,2,/ben-gibson/profil/spieler/128904
357662,Declan Rice,41,3,/declan-rice/profil/spieler/357662
283628,Tomas Soucek,28,3,/tomas-soucek/profil/spieler/283628
157509,Kurt Zouma,4,2,/kurt-zouma/profil/spieler/157509
293200,Nikola Vlasic,11,3,/nikola-vlasic/profil/spieler/293200
314875,Jarrod Bowen,20,4,/jarrod-bowen/profil/spieler/314875
290532,Saïd Benrahma,22,4,/said-benrahma/profil/spieler/290532
357885,Pablo Fornals,8,3,/pablo-fornals/profil/spieler/357885
272622,Issa Diop,23,2,/issa-diop/profil/spieler/272622
120629,Alphonse Areola,13,1,/alphonse-areola/profil/spieler/120629
104124,Michail Antonio,9,4,/michail-antonio/profil/spieler/104124
90466,Gylfi Sigurdsson,10,3,/gylfi-sigurdsson/profil/spieler/90466
661053,Jarrad Branthwaite,32,2,/jarrad-branthwaite/profil/spieler/661053
33873,Asmir Begovic,15,1,/asmir-begovic/profil/spieler/33873
14044,Andy Lonergan,31,1,/andy-lonergan/profil/spieler/14044
15773,Phil Bardsley,26,2,/phil-bardsley/profil/spieler/15773
410225,Ismaïla Sarr,23,4,/ismaila-sarr/profil/spieler/410225
635336,Imrân Louza,6,3,/imran-louza/profil/spieler/635336
236471,Ozan Tufan,18,3,/ozan-tufan/profil/spieler/236471
46001,Moussa Sissoko,19,3,/moussa-sissoko/profil/spieler/46001
626724,João Pedro,10,4,/joao-pedro/profil/spieler/626724
459463,Cucho Hernández,29,4,/cucho-hernandez/profil/spieler/459463
91059,Joshua King,7,4,/joshua-king/profil/spieler/91059
448854,Emmanuel Dennis,25,4,/emmanuel-dennis/profil/spieler/448854
252345,Ken Sema,12,3,/ken-sema/profil/spieler/252345
286949,Adam Masina,11,2,/adam-masina/profil/spieler/286949
81512,Christian Kabasele,27,2,/christian-kabasele/profil/spieler/81512
192875,William Troost-Ekong,5,2,/william-troost-ekong/profil/spieler/192875
171424,Riyad Mahrez,26,4,/riyad-mahrez/profil/spieler/171424
53622,Ilkay Gündogan,8,3,/ilkay-gundogan/profil/spieler/53622
177476,Nathan Aké,6,2,/nathan-ake/profil/spieler/177476
186590,John Stones,5,2,/john-stones/profil/spieler/186590
95424,Kyle Walker,2,2,/kyle-walker/profil/spieler/95424
203853,Oleksandr Zinchenko,11,2,/oleksandr-zinchenko/profil/spieler/203853
668265,Kayky,37,4,/kayky/profil/spieler/668265
157495,Benjamin Mendy,22,2,/benjamin-mendy/profil/spieler/157495
221624,Zack Steffen,13,1,/zack-steffen/profil/spieler/221624
26267,Fernandinho,25,3,/fernandinho/profil/spieler/26267
14555,Scott Carson,33,1,/scott-carson/profil/spieler/14555
182877,Anthony Martial,9,4,/anthony-martial/profil/spieler/182877
315969,Scott McTominay,39,3,/scott-mctominay/profil/spieler/315969
288255,Donny van de Beek,34,3,/donny-van-de-beek/profil/spieler/288255
184573,Victor Lindelöf,2,2,/victor-lindelof/profil/spieler/184573
141660,Jesse Lingard,14,3,/jesse-lingard/profil/spieler/141660
191614,Fred,17,3,/fred/profil/spieler/191614
258919,Dean Henderson,26,1,/dean-henderson/profil/spieler/258919
255755,Alex Telles,27,2,/alex-telles/profil/spieler/255755
59377,David de Gea,1,1,/david-de-gea/profil/spieler/59377
