id,name,shirtNumber,positionId,position,club,link
557459,Micky van de Ven,15,2,Defender,Netherlands,/micky-van-de-ven/profil/spieler/557459
460939,Tijjani Reijnders,14,3,Midfield,Netherlands,/tijjani-reijnders/profil/spieler/460939
576314,Jan Paul van Hecke,6,2,Defender,Netherlands,/jan-paul-van-hecke/profil/spieler/576314
326029,Donyell Malen,18,4,Forward,Netherlands,/donyell-malen/profil/spieler/326029
904802,Jorrel Hato,25,2,Defender,Netherlands,/jorrel-hato/profil/spieler/904802
565093,Bart Verbruggen,1,1,Goalkeeper,Netherlands,/bart-verbruggen/profil/spieler/565093
326330,Frenkie de Jong,21,3,Midfield,Netherlands,/frenkie-de-jong/profil/spieler/326330
474701,Crysencio Summerville,24,4,Forward,Netherlands,/crysencio-summerville/profil/spieler/474701
473169,Brian Brobbey,19,4,Forward,Netherlands,/brian-brobbey/profil/spieler/473169
646991,Robin Roefs,13,1,Goalkeeper,Netherlands,/robin-roefs/profil/spieler/646991
415381,Mats Wieffer,12,2,Defender,Netherlands,/mats-wieffer/profil/spieler/415381
420213,Quinten Timber,26,3,Midfield,Netherlands,/quinten-timber/profil/spieler/420213
330659,Justin Kluivert,7,3,Midfield,Netherlands,/justin-kluivert/profil/spieler/330659
321528,Denzel Dumfries,22,2,Defender,Netherlands,/denzel-dumfries/profil/spieler/321528
339332,Noa Lang,17,4,Forward,Netherlands,/noa-lang/profil/spieler/339332
420210,Lutsharel Geertruida,2,2,Defender,Netherlands,/lutsharel-geertruida/profil/spieler/420210
372267,Guus Til,16,3,Midfield,Netherlands,/guus-til/profil/spieler/372267
139208,Virgil van Dijk,4,2,Defender,Netherlands,/virgil-van-dijk/profil/spieler/139208
360518,Teun Koopmeiners,20,3,Midfield,Netherlands,/teun-koopmeiners/profil/spieler/360518
177476,Nathan Aké,5,2,Defender,Netherlands,/nathan-ake/profil/spieler/177476
167850,Memphis Depay,10,4,Forward,Netherlands,/memphis-depay/profil/spieler/167850
125714,Mark Flekken,23,1,Goalkeeper,Netherlands,/mark-flekken/profil/spieler/125714
133179,Marten de Roon,3,3,Midfield,Netherlands,/marten-de-roon/profil/spieler/133179
228645,Wout Weghorst,9,4,Forward,Netherlands,/wout-weghorst/profil/spieler/228645
643574,Kaishu Sano,24,3,Midfield,Japan,/kaishu-sano/profil/spieler/643574
668606,Yuito Suzuki,17,4,Forward,Japan,/yuito-suzuki/profil/spieler/668606
432298,Zion Suzuki,1,1,Goalkeeper,Japan,/zion-suzuki/profil/spieler/432298
405398,Takefusa Kubo,8,4,Forward,Japan,/takefusa-kubo/profil/spieler/405398
353892,Hiroki Ito,21,2,Defender,Japan,/hiroki-ito/profil/spieler/353892
589128,Ayase Ueda,18,4,Forward,Japan,/ayase-ueda/profil/spieler/589128
358504,Ritsu Doan,10,4,Forward,Japan,/ritsu-doan/profil/spieler/358504
489359,Ao Tanaka,7,3,Midfield,Japan,/ao-tanaka/profil/spieler/489359
420931,Daizen Maeda,11,4,Forward,Japan,/daizen-maeda/profil/spieler/420931
405397,Keito Nakamura,13,4,Forward,Japan,/keito-nakamura/profil/spieler/405397
598791,Tsuyoshi Watanabe,16,2,Defender,Japan,/tsuyoshi-watanabe/profil/spieler/598791
356141,Daichi Kamada,15,3,Midfield,Japan,/daichi-kamada/profil/spieler/356141
916623,Keisuke Goto,9,4,Forward,Japan,/keisuke-goto/profil/spieler/916623
355816,Ko Itakura,4,2,Defender,Japan,/ko-itakura/profil/spieler/355816
1144627,Kento Shiogai,26,4,Forward,Japan,/kento-shiogai/profil/spieler/1144627
405385,Yukinari Sugawara,2,2,Defender,Japan,/yukinari-sugawara/profil/spieler/405385
405389,Ayumu Seko,20,2,Defender,Japan,/ayumu-seko/profil/spieler/405389
331560,Takehiro Tomiyasu,22,2,Defender,Japan,/takehiro-tomiyasu/profil/spieler/331560
550580,Shuto Machino,6,4,Forward,Japan,/shuto-machino/profil/spieler/550580
848856,Junnosuke Suzuki,25,2,Defender,Japan,/junnosuke-suzuki/profil/spieler/848856
348791,Junya Ito,14,4,Forward,Japan,/junya-ito/profil/spieler/348791
415521,Keisuke Osako,12,1,Goalkeeper,Japan,/keisuke-osako/profil/spieler/415521
683271,Tomoki Hayakawa,23,1,Goalkeeper,Japan,/tomoki-hayakawa/profil/spieler/683271
351567,Koki Ogawa,19,4,Forward,Japan,/koki-ogawa/profil/spieler/351567
307870,Shogo Taniguchi,3,2,Defender,Japan,/shogo-taniguchi/profil/spieler/307870
79522,Yuto Nagatomo,5,2,Defender,Japan,/yuto-nagatomo/profil/spieler/79522
349066,Alexander Isak,9,4,Forward,Sweden,/alexander-isak/profil/spieler/349066
325443,Viktor Gyökeres,17,4,Forward,Sweden,/viktor-gyokeres/profil/spieler/325443
866246,Lucas Bergvall,7,3,Midfield,Sweden,/lucas-bergvall/profil/spieler/866246
667287,Yasin Ayari,18,3,Midfield,Sweden,/yasin-ayari/profil/spieler/667287
583189,Anthony Elanga,11,4,Forward,Sweden,/anthony-elanga/profil/spieler/583189
579287,Daniel Svensson,8,2,Defender,Sweden,/daniel-svensson/profil/spieler/579287
503075,Isak Hien,4,2,Defender,Sweden,/isak-hien/profil/spieler/503075
362108,Gabriel Gudmundsson,5,2,Defender,Sweden,/gabriel-gudmundsson/profil/spieler/362108
475949,Benjamin Nygren,10,3,Midfield,Sweden,/benjamin-nygren/profil/spieler/475949
273742,Viktor Johansson,12,1,Goalkeeper,Sweden,/viktor-johansson/profil/spieler/273742
485395,Gustaf Lagerbielke,2,2,Defender,Sweden,/gustaf-lagerbielke/profil/spieler/485395
687622,Elliot Stroud,24,3,Midfield,Sweden,/elliot-stroud/profil/spieler/687622
342405,Mattias Svanberg,19,3,Midfield,Sweden,/mattias-svanberg/profil/spieler/342405
715653,Besfort Zeneli,22,3,Midfield,Sweden,/besfort-zeneli/profil/spieler/715653
184573,Victor Lindelöf,3,2,Defender,Sweden,/victor-lindelof/profil/spieler/184573
292534,Eric Smith,20,2,Defender,Sweden,/eric-smith/profil/spieler/292534
392179,Hjalmar Ekdal,14,2,Defender,Sweden,/hjalmar-ekdal/profil/spieler/392179
258987,Carl Starfelt,15,2,Defender,Sweden,/carl-starfelt/profil/spieler/258987
222855,Jesper Karlström,16,3,Midfield,Sweden,/jesper-karlstrom/profil/spieler/222855
633454,Alexander Bernhardsson,21,4,Forward,Sweden,/alexander-bernhardsson/profil/spieler/633454
549440,Jacob Widell Zetterström,1,1,Goalkeeper,Sweden,/jacob-widell-zetterstrom/profil/spieler/549440
744853,Herman Johansson,6,3,Midfield,Sweden,/herman-johansson/profil/spieler/744853
320440,Gustaf Nilsson,25,4,Forward,Sweden,/gustaf-nilsson/profil/spieler/320440
731771,Taha Ali,26,4,Forward,Sweden,/taha-ali/profil/spieler/731771
252345,Ken Sema,13,2,Defender,Sweden,/ken-sema/profil/spieler/252345
75890,Kristoffer Nordfeldt,23,1,Goalkeeper,Sweden,/kristoffer-nordfeldt/profil/spieler/75890
607224,Hannibal,10,3,Midfield,Tunisia,/hannibal/profil/spieler/607224
496706,Montassar Talbi,3,2,Defender,Tunisia,/montassar-talbi/profil/spieler/496706
810096,Ismaël Gharbi,11,4,Forward,Tunisia,/ismael-gharbi/profil/spieler/810096
290587,Ellyes Skhiri,17,3,Midfield,Tunisia,/ellyes-skhiri/profil/spieler/290587
539677,Sebastian Tounekti,26,4,Forward,Tunisia,/sebastian-tounekti/profil/spieler/539677
1071742,Adem Arous,5,2,Defender,Tunisia,/adem-arous/profil/spieler/1071742
546712,Anis Ben Slimane,25,3,Midfield,Tunisia,/anis-ben-slimane/profil/spieler/546712
645589,Elias Achouri,7,4,Forward,Tunisia,/elias-achouri/profil/spieler/645589
526466,Elias Saad,8,4,Forward,Tunisia,/elias-saad/profil/spieler/526466
673513,Mohamed Belhadj Mahmoud,15,3,Midfield,Tunisia,/mohamed-belhadj-mahmoud/profil/spieler/673513
124410,Rani Khedira,13,3,Midfield,Tunisia,/rani-khedira/profil/spieler/124410
211474,Ali Abdi,2,2,Defender,Tunisia,/ali-abdi/profil/spieler/211474
406008,Yan Valery,20,2,Defender,Tunisia,/yan-valery/profil/spieler/406008
230921,Mortadha Ben Ouanes,12,4,Forward,Tunisia,/mortadha-ben-ouanes/profil/spieler/230921
1034598,Moutaz Neffati,23,2,Defender,Tunisia,/moutaz-neffati/profil/spieler/1034598
402087,Firas Chaouat,19,4,Forward,Tunisia,/firas-chaouat/profil/spieler/402087
454495,Mohamed Amine Ben Hamida,21,2,Defender,Tunisia,/mohamed-amine-ben-hamida/profil/spieler/454495
1198342,Khalil Ayari,14,4,Forward,Tunisia,/khalil-ayari/profil/spieler/1198342
