id,name,shirtNumber,positionId,position,club,link
917402,Dzhamalutdin Abdulkadyrov,23,2,Defender,CSKA Moscow,/dzhamalutdin-abdulkadyrov/profil/spieler/917402
878219,Ramiro Di Luciano,24,2,Defender,CSKA Moscow,/ramiro-di-luciano/profil/spieler/878219
917403,Artem Bandikyan,52,3,Midfield,CSKA Moscow,/artem-bandikyan/profil/spieler/917403
898119,Artem Shumanskiy,8,4,Forward,CSKA Moscow,/artem-shumanskiy/profil/spieler/898119
1242657,Imran Firov,62,4,Forward,CSKA Moscow,/imran-firov/profil/spieler/1242657
1052489,Artem Serikov,88,4,Forward,CSKA Moscow,/artem-serikov/profil/spieler/1052489
960578,Nikolay Barovskiy,99,1,Goalkeeper,CSKA Moscow,/nikolay-barovskiy/profil/spieler/960578
864314,Egor Besaev,85,1,Goalkeeper,CSKA Moscow,/egor-besaev/profil/spieler/864314
736202,Brayan Gil,91,4,Forward,Baltika Kaliningrad,/brayan-gil/profil/spieler/736202
431708,Maksim Petrov,73,3,Midfield,Baltika Kaliningrad,/maksim-petrov/profil/spieler/431708
360451,Mingiyan Beveev,22,2,Defender,Baltika Kaliningrad,/mingiyan-beveev/profil/spieler/360451
555159,Sergey Varatynov,2,2,Defender,Baltika Kaliningrad,/sergey-varatynov/profil/spieler/555159
312891,Evgeniy Latyshonok,1,1,Goalkeeper,Baltika Kaliningrad,/evgeniy-latyshonok/profil/spieler/312891
815346,Nathan Gassama,4,2,Defender,Baltika Kaliningrad,/nathan-gassama/profil/spieler/815346
297034,Ilya Petrov,10,3,Midfield,Baltika Kaliningrad,/ilya-petrov/profil/spieler/297034
301037,Aleksandr Filin,25,2,Defender,Baltika Kaliningrad,/aleksandr-filin/profil/spieler/301037
799936,Loris Mouyokolo,24,2,Defender,Baltika Kaliningrad,/loris-mouyokolo/profil/spieler/799936
606526,Nikolay Titkov,11,3,Midfield,Baltika Kaliningrad,/nikolay-titkov/profil/spieler/606526
917404,Mikhail Ryadno,68,2,Defender,Baltika Kaliningrad,/mikhail-ryadno/profil/spieler/917404
376127,Stefan Kovac,14,3,Midfield,Baltika Kaliningrad,/stefan-kovac/profil/spieler/376127
693412,Chinonso Offor,9,4,Forward,Baltika Kaliningrad,/chinonso-offor/profil/spieler/693412
265589,Fahd Moufi,18,2,Defender,Baltika Kaliningrad,/fahd-moufi/profil/spieler/265589
1247237,Ivan Belikov,26,3,Midfield,Baltika Kaliningrad,/ivan-belikov/profil/spieler/1247237
230536,Andrey Mendel,8,3,Midfield,Baltika Kaliningrad,/andrey-mendel/profil/spieler/230536
637552,Maksim Shnaptsev,19,2,Defender,Baltika Kaliningrad,/maksim-shnaptsev/profil/spieler/637552
637545,Ilya Kirsh,3,2,Defender,Baltika Kaliningrad,/ilya-kirsh/profil/spieler/637545
317764,Eldar Civic,77,2,Defender,Baltika Kaliningrad,/eldar-civic/profil/spieler/317764
593480,Aymane Mourid,5,3,Midfield,Baltika Kaliningrad,/aymane-mourid/profil/spieler/593480
620015,Tenton Yenne,15,4,Forward,Baltika Kaliningrad,/tenton-yenne/profil/spieler/620015
667980,Irakliy Manelov,69,4,Forward,Baltika Kaliningrad,/irakliy-manelov/profil/spieler/667980
699266,Konstantin Shiltsov,7,3,Midfield,Baltika Kaliningrad,/konstantin-shiltsov/profil/spieler/699266
742858,Eduardo Anderson,21,2,Defender,Baltika Kaliningrad,/eduardo-anderson/profil/spieler/742858
577714,Egor Lyubakov,44,1,Goalkeeper,Baltika Kaliningrad,/egor-lyubakov/profil/spieler/577714
946394,Mark Mokin,0,4,Forward,Baltika Kaliningrad,/mark-mokin/profil/spieler/946394
692563,Ivan Kukushkin,81,1,Goalkeeper,Baltika Kaliningrad,/ivan-kukushkin/profil/spieler/692563
743906,Kirill Nikishin,17,4,Forward,Baltika Kaliningrad,/kirill-nikishin/profil/spieler/743906
1151889,Dmitriy Nikitin,40,4,Forward,Baltika Kaliningrad,/dmitriy-nikitin/profil/spieler/1151889
616035,Dmitriy Begun,57,2,Defender,Baltika Kaliningrad,/dmitriy-begun/profil/spieler/616035
1151887,Vladislav Pospelov,42,3,Midfield,Baltika Kaliningrad,/vladislav-pospelov/profil/spieler/1151887
532676,Konstantin Tyukavin,70,4,Forward,Dynamo Moscow,/konstantin-tyukavin/profil/spieler/532676
703497,Bitello,10,3,Midfield,Dynamo Moscow,/bitello/profil/spieler/703497
592735,Gonzalo Plata,0,4,Forward,Dynamo Moscow,/gonzalo-plata/profil/spieler/592735
843397,Rubens,8,2,Defender,Dynamo Moscow,/rubens/profil/spieler/843397
400713,Daniil Fomin,74,3,Midfield,Dynamo Moscow,/daniil-fomin/profil/spieler/400713
756494,Juan José Cáceres,4,2,Defender,Dynamo Moscow,/juan-jose-caceres/profil/spieler/756494
570423,Danil Glebov,15,3,Midfield,Dynamo Moscow,/danil-glebov/profil/spieler/570423
852980,Nicolás Marichal,2,2,Defender,Dynamo Moscow,/nicolas-marichal/profil/spieler/852980
985172,David Ricardo,57,2,Defender,Dynamo Moscow,/david-ricardo/profil/spieler/985172
668228,Matheus Martins,0,4,Forward,Dynamo Moscow,/matheus-martins/profil/spieler/668228
