id,name,shirtNumber,positionId,link
393858,Aleksandr Soldatenkov,4,2,/aleksandr-soldatenkov/profil/spieler/393858
448983,Yuri Gorshkov,5,2,/yuri-gorshkov/profil/spieler/448983
104201,Maksim Kanunnikov,99,4,/maksim-kanunnikov/profil/spieler/104201
265282,Sergey Bozhin,47,2,/sergey-bozhin/profil/spieler/265282
381714,Danil Prutsev,25,3,/danil-prutsev/profil/spieler/381714
447101,Maksim Vityugov,8,3,/maksim-vityugov/profil/spieler/447101
516751,Sergey Pinyaev,9,4,/sergey-pinyaev/profil/spieler/516751
284843,Roman Ezhov,11,4,/roman-ezhov/profil/spieler/284843
267382,Denis Yakuba,6,3,/denis-yakuba/profil/spieler/267382
421046,Dmitri Tsypchenko,19,4,/dmitri-tsypchenko/profil/spieler/421046
214246,Igor Gorbunov,17,3,/igor-gorbunov/profil/spieler/214246
458387,Nikita Kakkoev,22,2,/nikita-kakkoev/profil/spieler/458387
582074,Timur Suleymanov,93,4,/timur-suleymanov/profil/spieler/582074
532574,Ilya Berkovskiy,88,3,/ilya-berkovskiy/profil/spieler/532574
704545,Ibrokhimkhalil Yuldoshev,6,2,/ibrokhimkhalil-yuldoshev/profil/spieler/704545
285858,Artem Galadzhan,9,4,/artem-galadzhan/profil/spieler/285858
442319,Richlord Ennin,7,4,/richlord-ennin/profil/spieler/442319
304617,Albert Sharipov,37,3,/albert-sharipov/profil/spieler/304617
450168,Daniil Penchikov,23,2,/daniil-penchikov/profil/spieler/450168
