player_id,player_name,number,position,club,league,played,goals,assists,yellow_cards,second_yellows,red_cards,conceded,clean_sheets,minutes
438306,Soslan Kagermazov,#13,Defender,Dinamo Makhachkala,Russian Premier League,17,-,-,4,-,-,,,766'
622454,Razhab Magomedov,#9,Midfield,Dinamo Makhachkala,Russian Premier League,13,-,-,-,-,-,,,432'
874950,Jan Dapo,#71,Defender,Dinamo Makhachkala,Russian Premier League,7,-,-,1,-,-,,,434'
649301,Aleksandr Sandrachuk,#72,Defender,Dinamo Makhachkala,Russian Premier League,2,-,-,-,-,-,,,40'
720936,Kirill Zinovich,#19,Midfield,Dinamo Makhachkala,Russian Premier League,11,-,-,2,-,-,,,183'
1156870,Abdulpasha Dzhabrailov,#21,Midfield,Dinamo Makhachkala,Russian Premier League,15,-,-,3,-,-,,,415'
129103,Serder Serderov,#28,Forward,Dinamo Makhachkala,Russian Premier League,13,-,1,1,-,-,,,388'
1317563,Ilyas Akhmedov,#43,Defender,Dinamo Makhachkala,Russian Premier League,5,-,-,-,-,-,,,305'
698931,Nikita Karabashev,#33,Goalkeeper,Dinamo Makhachkala,Russian Premier League,,,,,,,,,
1404902,Diaa Eddine Mechid,#55,Forward,Dinamo Makhachkala,Russian Premier League,,,,,,,,,
1317564,Gadzhi Budunov,#98,Forward,Dinamo Makhachkala,Russian Premier League,3,-,-,-,-,-,,,12'
866670,Ronaldo,#7,Forward,FC Rostov,Russian Premier League,24,6,4,3,1,-,,,1.993'
515050,Ilya Vakhania,#40,Defender,FC Rostov,Russian Premier League,27,1,1,1,-,1,,,2.345'
866001,Viktor Melekhin,#4,Defender,FC Rostov,Russian Premier League,26,1,-,3,1,1,,,2.202'
501769,Kirill Shchetinin,#10,Midfield,FC Rostov,Russian Premier League,27,1,2,5,-,-,,,1.987'
603149,Mohammad Mohebi,#9,Forward,FC Rostov,Russian Premier League,26,2,3,2,-,-,,,1.466'
640692,Oumar Sako,#3,Defender,FC Rostov,Russian Premier League,21,-,-,4,1,-,,,1.520'
449722,Egor Golenkov,#69,Forward,FC Rostov,Russian Premier League,27,2,4,4,-,-,,,1.843'
381834,Konstantin Kuchaev,#18,Midfield,FC Rostov,Russian Premier League,22,1,-,2,-,-,,,1.667'
424022,Rustam Yatimov,#1,Goalkeeper,FC Rostov,Russian Premier League,26,-,,5,-,-,28,8,2.340'
727569,Andrey Langovich,#87,Defender,FC Rostov,Russian Premier League,14,-,-,3,-,-,,,487'
787305,Ivan Komarov,#62,Midfield,FC Rostov,Russian Premier League,22,1,1,2,-,-,,,961'
402625,Aleksey Mironov,#8,Midfield,FC Rostov,Russian Premier League,26,2,2,5,-,-,,,2.047'
582074,Timur Suleymanov,#99,Forward,FC Rostov,Russian Premier League,26,4,-,6,-,-,,,1.710'
486083,Danila Prokhin,#5,Defender,FC Rostov,Russian Premier League,12,-,-,3,-,-,,,607'
817604,David Semenchuk,#22,Defender,FC Rostov,Russian Premier League,20,-,-,2,-,-,,,1.293'
817607,Daniil Shantaliy,#58,Midfield,FC Rostov,Russian Premier League,11,-,-,-,-,-,,,367'
235339,Dmitriy Chistyakov,#78,Defender,FC Rostov,Russian Premier League,20,-,-,5,1,-,,,1.699'
555135,Daniil Odoevskiy,#71,Goalkeeper,FC Rostov,Russian Premier League,1,-,,-,-,-,-,-,23'
918332,German Ignatov,#67,Defender,FC Rostov,Russian Premier League,8,-,-,-,-,-,,,310'
189715,Khoren Bayramyan,#19,Midfield,FC Rostov,Russian Premier League,7,-,-,1,-,-,,,103'
1036407,Eyad El Askalany,#34,Defender,FC Rostov,Russian Premier League,,,,,,,,,
917991,Anton Shamonin,#91,Forward,FC Rostov,Russian Premier League,13,-,-,-,-,-,,,85'
963720,Aleksandr Tarasov,#6,Defender,FC Rostov,Russian Premier League,4,-,-,1,-,-,,,113'
187024,Evgeniy Chernov,#28,Defender,FC Rostov,Russian Premier League,,,,,,,,,
817830,Ilya Zhbanov,#57,Midfield,FC Rostov,Russian Premier League,5,-,1,-,-,-,,,254'
156680,Hidajet Hankic,#13,Goalkeeper,FC Rostov,Russian Premier League,2,-,,-,-,-,2,-,157'
1339250,Ibraheem Mahfus Ajasa,#17,Forward,FC Rostov,Russian Premier League,1,-,-,-,-,-,,,8'
939879,Nikita Babakin,#59,Defender,FC Rostov,Russian Premier League,,,,,,,,,
501250,Stepan Melnikov,#0,Forward,FC Rostov,Russian Premier League,,,,,,,,,
736202,Brayan Gil,#91,Forward,Baltika Kaliningrad,Russian Premier League,24,13,1,3,-,-,,,1.558'
614898,Kevin Andrade,#16,Defender,Baltika Kaliningrad,Russian Premier League,25,1,-,9,1,-,,,2.243'
526448,Maksim Borisko,#67,Goalkeeper,Baltika Kaliningrad,Russian Premier League,23,-,,-,-,-,11,14,2.070'
431708,Maksim Petrov,#73,Midfield,Baltika Kaliningrad,Russian Premier League,24,7,4,2,-,-,,,1.913'
555159,Sergey Varatynov,#2,Defender,Baltika Kaliningrad,Russian Premier League,28,1,-,3,-,-,,,2.520'
360451,Mingiyan Beveev,#23,Defender,Baltika Kaliningrad,Russian Premier League,26,2,2,8,-,-,,,2.143'
815346,Nathan Gassama,#4,Defender,Baltika Kaliningrad,Russian Premier League,22,-,3,5,-,-,,,1.623'
700933,Derik Lacerda,#18,Forward,Baltika Kaliningrad,Russian Premier League,5,1,-,-,-,-,,,317'
297034,Ilya Petrov,#10,Midfield,Baltika Kaliningrad,Russian Premier League,26,1,4,8,-,-,,,1.847'
301037,Aleksandr Filin,#25,Defender,Baltika Kaliningrad,Russian Premier League,22,1,-,2,-,-,,,1.457'
376127,Stefan Kovac,#14,Midfield,Baltika Kaliningrad,Russian Premier League,6,-,-,-,-,-,,,92'
606526,Nikolay Titkov,#22,Midfield,Baltika Kaliningrad,Russian Premier League,27,2,4,8,-,-,,,1.735'
917404,Mikhail Ryadno,#68,Defender,Baltika Kaliningrad,Russian Premier League,9,1,-,-,-,-,,,350'
693412,Chinonso Offor,#90,Forward,Baltika Kaliningrad,Russian Premier League,22,3,-,4,-,-,,,653'
230536,Andrey Mendel,#8,Midfield,Baltika Kaliningrad,Russian Premier League,13,-,-,5,-,-,,,692'
1247237,Ivan Belikov,#26,Midfield,Baltika Kaliningrad,Russian Premier League,17,-,4,7,-,-,,,1.074'
317764,Eldar Civic,#77,Defender,Baltika Kaliningrad,Russian Premier League,17,1,1,3,-,1,,,648'
593480,Aymane Mourid,#5,Midfield,Baltika Kaliningrad,Russian Premier League,11,-,1,1,-,-,,,316'
667980,Irakliy Manelov,#69,Forward,Baltika Kaliningrad,Russian Premier League,16,-,-,2,-,1,,,565'
620015,Tenton Yenne,#15,Forward,Baltika Kaliningrad,Russian Premier League,17,-,2,2,-,-,,,643'
577714,Egor Lyubakov,#44,Goalkeeper,Baltika Kaliningrad,Russian Premier League,1,-,,-,-,-,1,-,90'
203510,Yuriy Kovalev,#11,Midfield,Baltika Kaliningrad,Russian Premier League,15,-,-,1,-,-,,,389'
742858,Eduardo Anderson,#21,Defender,Baltika Kaliningrad,Russian Premier League,5,-,-,1,-,-,,,67'
1125676,Kirill Stepanov,#39,Forward,Baltika Kaliningrad,Russian Premier League,3,-,-,-,-,-,,,21'
743906,Kirill Nikishin,#28,Forward,Baltika Kaliningrad,Russian Premier League,,,,,,,,,
692563,Ivan Kukushkin,#81,Goalkeeper,Baltika Kaliningrad,Russian Premier League,4,-,,1,-,-,6,-,360'
1038342,Kirill Obonin,#46,Defender,Baltika Kaliningrad,Russian Premier League,,,,,,,,,
1151887,Vladislav Pospelov,#42,Midfield,Baltika Kaliningrad,Russian Premier League,2,-,-,-,-,-,,,57'
521872,Mirlind Daku,#10,Forward,Rubin Kazan,Russian Premier League,22,10,1,8,-,-,,,1.893'
