id,name,shirtNumber,positionId,link
406640,Felix Nmecha,22,3,/felix-nmecha/profil/spieler/406640
196421,Marvin Stefaniak,44,3,/marvin-stefaniak/profil/spieler/196421
631904,Anselmo García McNulty,18,2,/anselmo-garcia-mcnulty/profil/spieler/631904
472234,Jannis Lang,38,2,/jannis-lang/profil/spieler/472234
574203,Philipp Schulze,35,1,/philipp-schulze/profil/spieler/574203
192268,Niklas Klinger,30,1,/niklas-klinger/profil/spieler/192268
467563,Armel Bella Kotchap,37,2,/armel-bella-kotchap/profil/spieler/467563
280575,Elvis Rexhbecaj,20,3,/elvis-rexhbecaj/profil/spieler/280575
245744,Takuma Asano,10,4,/takuma-asano/profil/spieler/245744
260655,Eduard Löwen,38,3,/eduard-lowen/profil/spieler/260655
334207,Maxim Leitsch,29,2,/maxim-leitsch/profil/spieler/334207
190289,Gerrit Holtmann,17,4,/gerrit-holtmann/profil/spieler/190289
79967,Simon Zoller,9,4,/simon-zoller/profil/spieler/79967
154396,Danilo Soares,3,2,/danilo-soares/profil/spieler/154396
148967,Konstantinos Stafylidis,16,2,/konstantinos-stafylidis/profil/spieler/148967
356118,Suleiman Abdullahi,39,4,/suleiman-abdullahi/profil/spieler/356118
203411,Jakob Busk,12,1,/jakob-busk/profil/spieler/203411
451403,Laurenz Dehl,29,3,/laurenz-dehl/profil/spieler/451403
548803,Fabio Schneider,35,3,/fabio-schneider/profil/spieler/548803
699702,Mathis Bruns,37,2,/mathis-bruns/profil/spieler/699702
384745,Tobias Raschl,37,3,/tobias-raschl/profil/spieler/384745
388067,Stefan Drljaca,40,1,/stefan-drljaca/profil/spieler/388067
655912,Göktan Gürpüz,42,3,/goktan-gurpuz/profil/spieler/655912
42783,André Hahn,28,4,/andre-hahn/profil/spieler/42783
345468,Andi Zeqiri,21,4,/andi-zeqiri/profil/spieler/345468
38410,Daniel Caligiuri,20,4,/daniel-caligiuri/profil/spieler/38410
57845,Tobias Strobl,5,3,/tobias-strobl/profil/spieler/57845
120205,Michael Gregoritsch,11,4,/michael-gregoritsch/profil/spieler/120205
146163,Raphael Framberger,32,2,/raphael-framberger/profil/spieler/146163
249157,Fredrik Jensen,24,3,/fredrik-jensen/profil/spieler/249157
78339,Rafal Gikiewicz,1,1,/rafal-gikiewicz/profil/spieler/78339
146714,Tomas Koubek,40,1,/tomas-koubek/profil/spieler/146714
90024,Alfred Finnbogason,27,4,/alfred-finnbogason/profil/spieler/90024
371142,Myziane Maolida,11,4,/myziane-maolida/profil/spieler/371142
282660,Maximilian Mittelstädt,17,2,/maximilian-mittelstadt/profil/spieler/282660
89592,Marvin Plattenhardt,21,2,/marvin-plattenhardt/profil/spieler/89592
338032,Deyovaisio Zeefuik,42,2,/deyovaisio-zeefuik/profil/spieler/338032
179643,Vladimir Darida,6,3,/vladimir-darida/profil/spieler/179643
